"";"BloodID";"BirdID";"TestResult";"TestMethod";"Researcher";"CatchID";"BloodSource";"OccasionDate";"Island";"occasionyear";"birthyear";"birthday";"age";"ParasiteSequence";"MalariaConsensus";"Mismatches";"Ntests";"check";"SexEstimate";"OccasionID";"TerritoryID";"FieldPeriodID";"avg_invert";"BreedGroupID";"Status";"Observer";"PeriodStart";"PeriodEnd";"PeriodYear";"newstat";"lifespan";"newlifespan"
"1909";4074;4860;0;"T";"JC";6461;"A";"2009-01-27";"CN";2009;2006;"2006-05-11";3;NA;0;0;1;TRUE;1;2291;480;90;3,28909595685714;4179;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";NA;5970
"1910";4075;3618;0;"T";"JC";6462;"A";"2009-01-27";"CN";2009;2004;"2004-11-20";5;NA;0;0;1;TRUE;1;2292;28;90;3,28909595685714;4083;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";2120;2120
"1911";4076;4972;0;"T";"DLG";6463;"A";"2009-01-29";"CN";2009;2006;"2006-10-27";3;NA;0;0;2;TRUE;1;2293;67;90;3,28909595685714;4110;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";3051;2899
"1912";4077;5072;0;"T";"JC";6464;"A";"2009-01-29";"CN";2009;2007;"2007-04-20";2;NA;0;0;1;TRUE;1;2294;30;90;3,28909595685714;4084;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";3084;2876
"1913";4080;1501;0;"T";"JC";6467;"A";"2009-02-03";"CN";2009;1999;"1999-01-02";10;NA;0;0;1;TRUE;0;2296;28;90;3,28909595685714;4083;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";3912;3912
"1914";4081;1543;0;"T";"DLG";6468;"A";"2009-02-03";"CN";2009;1999;"1999-04-06";10;NA;0;0;2;TRUE;1;2297;42;90;3,28909595685714;4091;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";3818;3818
"1915";4082;1752;0;"T";"JC";6469;"A";"2009-02-04";"CN";2009;2002;"2002-08-18";7;NA;0;0;2;TRUE;1;2298;47;90;3,28909595685714;4095;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";2945;2945
"1916";4083;3612;0;"T";"JC";6470;"A";"2009-02-04";"CN";2009;2005;"2005-09-10";4;NA;0;0;1;TRUE;1;2299;16;90;3,28909595685714;4074;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";1651;1651
"1917";4084;1753;0;"T";"JC";6471;"A";"2009-02-04";"CN";2009;2002;"2002-01-22";7;NA;0;0;1;TRUE;0;2299;16;90;3,28909595685714;4074;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";3540;3540
"1918";4085;5282;0;"T";"DLG";6472;"A";"2009-02-04";"CN";2009;2008;"2008-10-07";1;NA;0;0;2;TRUE;0;2299;12;90;3,28909595685714;4070;"ABX";NA;"2008-12-30";"2009-03-03";2009;"Sub";2548;2340
"1919";4086;5167;0;"T";"JC";6473;"A";"2009-02-05";"CN";2009;2007;"2007-10-23";2;NA;0;0;1;TRUE;1;2300;481;90;3,28909595685714;4183;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";NA;1440
"1920";4087;5071;0;"T";"JC";6474;"A";"2009-02-05";"CN";2009;2007;"2007-05-18";2;NA;0;0;1;TRUE;1;2300;4;90;3,28909595685714;4064;"AB";"KLB";"2008-12-30";"2009-03-03";2009;"Sub";1211;1211
"1921";4089;5284;0;"T";"DLG";6477;"A";"2009-02-07";"CN";2009;2008;"2008-11-09";1;NA;0;-1;2;TRUE;0;2301;8;90;3,28909595685714;4067;"SEEN1";NA;"2008-12-30";"2009-03-03";2009;"Sub";2307;2307
"1922";4090;1605;0;"T";"JC";6478;"A";"2009-02-07";"CN";2009;2000;"2000-11-06";9;NA;0;0;1;TRUE;0;2301;8;90;3,28909595685714;4067;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";5440;5232
"1923";4091;5071;0;"T";"JC";6479;"A";"2009-02-09";"CN";2009;2007;"2007-05-18";2;NA;0;0;1;TRUE;1;2302;4;90;3,28909595685714;4064;"AB";"KLB";"2008-12-30";"2009-03-03";2009;"Sub";1211;1211
"1924";4092;4863;0;"T";"JC";6480;"A";"2009-02-09";"CN";2009;2006;"2006-04-18";3;NA;0;0;1;TRUE;0;2302;15;90;3,28909595685714;4073;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";1606;1606
"1925";4093;5285;1;"T";"DLG";6481;"A";"2009-02-10";"CN";2009;2008;"2008-06-15";1;NA;1;-1;2;TRUE;1;2303;100;90;3,28909595685714;4136;"ABX";NA;"2008-12-30";"2009-03-03";2009;"Sub";2662;2662
"1926";4094;3518;0;"T";"JC";6482;"A";"2009-02-10";"CN";2009;2005;"2005-08-05";4;NA;0;0;1;TRUE;0;2303;101;90;3,28909595685714;4137;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";3133;2978
"1927";4095;1708;0;"T";"JC";6483;"A";"2009-02-10";"CN";2009;2001;"2001-12-20";8;NA;0;0;1;TRUE;1;2303;98;90;3,28909595685714;4134;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";6120;5753
"1928";4096;1869;0;"T";"JC";6484;"A";"2009-02-10";"CN";2009;2003;"2003-08-07";6;NA;0;0;1;TRUE;1;2303;154;90;3,28909595685714;4159;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";4436;4228
"1929";4097;3695;0;"T";"JC";6485;"A";"2009-02-10";"CN";2009;2005;"2005-10-07";4;NA;0;0;1;TRUE;0;2303;154;90;3,28909595685714;4159;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";1442;1442
"1930";4098;1394;0;"T";"JC";6486;"A";"2009-02-11";"CN";2009;1998;"1998-08-08";11;NA;0;0;1;TRUE;1;2304;100;90;3,28909595685714;4136;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";4241;4241
"1931";4099;1617;0;"T";"JC";6487;"A";"2009-02-11";"CN";2009;2000;"2000-07-23";9;NA;0;0;1;TRUE;0;2304;140;90;3,28909595685714;4158;"BrF";"SAK";"2008-12-30";"2009-03-03";2009;"Dom";4088;4088
"1932";4100;1494;0;"T";"JC";6488;"A";"2009-02-11";"CN";2009;1999;"1999-07-27";10;NA;0;0;1;TRUE;1;2305;140;90;3,28909595685714;4158;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";5908;5700
"1933";4101;1438;0;"T";"JC";6489;"A";"2009-02-11";"CN";2009;1999;"1999-07-02";10;NA;0;0;1;TRUE;0;2304;98;90;3,28909595685714;4134;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";5933;5725
"1934";4102;4885;0;"T";"JC";6490;"A";"2009-02-12";"CN";2009;2006;"2006-08-05";3;NA;0;0;1;TRUE;0;2306;155;90;3,28909595685714;4160;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";NA;5704
"1935";4104;5000;0;"T";"JC";6492;"A";"2009-02-13";"CN";2009;2006;"2006-10-21";3;NA;0;0;1;TRUE;1;2307;157;90;3,28909595685714;4161;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";3265;3057
"1936";4105;4883;0;"T";"JC";6493;"A";"2009-02-13";"CN";2009;2006;"2006-08-06";3;NA;0;0;1;TRUE;0;2307;177;90;3,28909595685714;4171;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";2767;2612
"1937";4106;5133;0;"T";"JC";6494;"A";"2009-02-13";"CN";2009;2007;"2007-01-04";2;NA;0;0;1;TRUE;1;2307;177;90;3,28909595685714;4171;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";789;789
"1938";4107;1171;0;"T";"JC";6495;"A";"2009-02-14";"CN";2009;1996;"1996-07-11";13;NA;0;0;1;TRUE;1;2308;139;90;3,28909595685714;4157;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";4999;4999
"1939";4108;1798;0;"T";"DLG";6496;"A";"2009-02-14";"CN";2009;2003;"2003-07-22";6;NA;0;0;2;TRUE;0;2308;178;90;3,28909595685714;4172;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";2607;2607
"1940";4109;4866;0;"T";"JC";6497;"A";"2009-02-14";"CN";2009;2005;"2005-11-22";4;NA;0;0;1;TRUE;1;2308;137;90;3,28909595685714;4155;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";2869;2654
"1941";4110;3574;0;"T";"DLG";6498;"A";"2009-02-14";"CN";2009;2005;"2005-08-17";4;NA;0;0;2;TRUE;0;2308;137;90;3,28909595685714;4155;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";3857;3857
"1942";4111;3093;1;"T";"MS";6499;"A";"2007-06-15";"CN";2007;2004;"2004-10-31";3;NA;1;-1;2;TRUE;1;2044;40;82;2,00111878428571;4217;"BrM";NA;"2007-06-14";"2007-09-16";2007;"Dom";NA;2527
"1943";4112;4879;0;"T";"MS";6500;"A";"2007-06-16";"CN";2007;2006;"2006-08-01";1;NA;0;-1;2;TRUE;1;2212;77;82;2,00111878428571;NA;NA;NA;NA;NA;NA;"Sub";569;569
"1944";4115;5121;1;"T";"JC";6503;"A";"2009-02-17";"CN";2009;2007;"2007-08-16";2;NA;1;0;1;TRUE;1;2310;134;90;3,28909595685714;NA;NA;NA;NA;NA;NA;"Sub";1121;1121
"1945";4116;4956;0;"T";"JC";6504;"A";"2009-02-17";"CN";2009;2006;"2006-05-18";3;NA;0;0;1;TRUE;0;2310;116;90;3,28909595685714;4144;"ABX";NA;"2008-12-30";"2009-03-03";2009;"Sub";1963;1963
"1946";4117;1533;0;"T";"JC";6505;"A";"2009-02-17";"CN";2009;1999;"1999-08-31";10;NA;0;0;1;TRUE;1;2310;99;90;3,28909595685714;4135;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";5873;5665
"1947";4118;1685;0;"T";"JC";6506;"A";"2009-02-17";"CN";2009;2002;"2002-07-30";7;NA;0;0;1;TRUE;0;2310;116;90;3,28909595685714;4144;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";2964;2964
"1948";4119;3486;0;"T";"JC";6507;"A";"2009-02-17";"CN";2009;2005;"2005-06-12";4;NA;0;0;1;TRUE;1;2310;116;90;3,28909595685714;4144;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";NA;5391
"1949";4120;5119;0;"T";"JC";6508;"A";"2009-02-18";"CN";2009;2007;"2007-08-14";2;NA;0;0;1;TRUE;0;2311;109;90;3,28909595685714;4140;"ABX";NA;"2008-12-30";"2009-03-03";2009;"Sub";1510;1510
"1950";4121;4935;0;"T";"DLG";6509;"A";"2009-02-18";"CN";2009;2006;"2006-08-31";3;NA;0;0;2;TRUE;0;2311;96;90;3,28909595685714;4133;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";1471;1471
"1951";4122;5220;0;"T";"JC";6510;"A";"2009-02-19";"CN";2009;2008;"2008-03-27";1;NA;0;0;1;TRUE;1;2312;168;90;3,28909595685714;4166;"SEEN1";"MH";"2008-12-30";"2009-03-03";2009;"Sub";1284;1284
"1952";4124;5290;0;"T";"DLG";6512;"A";"2009-02-20";"CN";2009;2008;"2008-10-23";1;NA;0;0;2;TRUE;1;2313;62;90;3,28909595685714;4107;"OFL";NA;"2008-12-30";"2009-03-03";2009;"Sub";2172;1958
"1953";4125;5291;0;"T";"DLG";6513;"A";"2009-02-20";"CN";2009;2008;"2008-10-23";1;NA;0;0;2;TRUE;1;2313;165;90;3,28909595685714;4164;"OFL";NA;"2008-12-30";"2009-03-03";2009;"Sub";3987;3621
"1954";4126;5226;0;"T";"JC";6514;"A";"2009-02-20";"CN";2009;2008;"2008-07-10";1;NA;0;0;1;TRUE;1;2313;165;90;3,28909595685714;NA;NA;NA;NA;NA;NA;"Sub";2429;2429
"1955";4127;5260;0;"T";"DLG";6515;"A";"2009-02-20";"CN";2009;2008;"2008-04-13";1;NA;0;0;2;TRUE;1;2314;62;90;3,28909595685714;4107;"ABX";NA;"2008-12-30";"2009-03-03";2009;"Sub";324;324
"1956";4128;4957;0;"T";"JC";6516;"A";"2009-02-21";"CN";2009;2006;"2006-10-16";3;NA;0;0;1;TRUE;1;2315;165;90;3,28909595685714;4164;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";3270;3062
"1957";4129;5292;0;"T";"DLG";6517;"A";"2009-02-21";"CN";2009;2008;"2008-11-23";1;NA;0;0;2;TRUE;1;2316;59;90;3,28909595685714;4104;"OFL";NA;"2008-12-30";"2009-03-03";2009;"Sub";NA;4587
"1958";4130;5293;0;"T";"DLG";6518;"A";"2009-02-21";"CN";2009;2008;"2008-11-23";1;NA;0;0;2;TRUE;0;2316;59;90;3,28909595685714;4104;"OFL";NA;"2008-12-30";"2009-03-03";2009;"Sub";100;100
"1959";4132;4967;0;"T";"JC";6520;"A";"2009-02-24";"CN";2009;2006;"2006-11-24";3;NA;0;0;1;TRUE;1;2317;36;90;3,28909595685714;4088;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";1211;1211
"1960";4133;4941;0;"T";"JC";6521;"A";"2009-02-24";"CN";2009;2006;"2006-10-11";3;NA;0;0;1;TRUE;0;2317;33;90;3,28909595685714;4086;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";3067;2915
"1961";4134;3449;0;"T";"JC";6522;"A";"2009-02-25";"CN";2009;2005;"2005-04-11";4;NA;0;0;1;TRUE;0;2318;25;90;3,28909595685714;4080;"BrF";NA;"2008-12-30";"2009-03-03";2009;"Dom";1621;1621
"1962";4135;1542;1;"T";"JC";6523;"A";"2009-02-25";"CN";2009;1999;"1999-09-23";10;NA;1;0;1;TRUE;1;2318;34;90;3,28909595685714;4087;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";4906;4756
"1963";4136;3615;0;"T";"JC";6524;"A";"2009-02-25";"CN";2009;2005;"2005-09-14";4;NA;0;0;1;TRUE;1;2318;33;90;3,28909595685714;4086;"BrM";NA;"2008-12-30";"2009-03-03";2009;"Dom";1465;1465
"1964";4155;5164;0;"T";"JC";6547;"A";"2008-07-24";"CN";2008;2007;"2007-10-20";1;NA;0;0;1;TRUE;0;2172;125;87;2,59212595028571;4582;"SEEN2";NA;"2008-07-10";"2008-09-07";2008;"Sub";1807;1807
"1965";4156;5141;0;"T";"JC";6548;"A";"2008-07-24";"CN";2008;2007;"2007-08-30";1;NA;0;0;1;TRUE;0;2172;125;87;2,59212595028571;4582;"SEEN1";NA;"2008-07-10";"2008-09-07";2008;"Sub";551;551
"1966";4158;3596;0;"T";"JC";6550;"A";"2008-07-24";"CN";2008;2005;"2005-08-24";3;NA;0;0;1;TRUE;0;2172;125;87;2,59212595028571;4582;"ABX";NA;"2008-07-10";"2008-09-07";2008;"Sub";5143;4945
"1967";4159;4894;0;"T";"JC";6551;"A";"2008-07-24";"CN";2008;2006;"2006-08-15";2;NA;0;0;1;TRUE;1;2172;110;87;2,59212595028571;4574;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";754;754
"1968";4160;1877;0;"T";"JC";6552;"A";"2008-07-24";"CN";2008;2003;"2003-09-24";5;NA;0;0;1;TRUE;1;2172;125;87;2,59212595028571;4582;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";5843;5645
"1969";4161;1401;0;"T";"JC";6553;"A";"2008-07-24";"CN";2008;1997;"1997-09-09";11;NA;0;0;1;TRUE;0;2172;125;87;2,59212595028571;4582;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";4749;4749
"1970";4162;1195;0;"T";"JC";6554;"A";"2008-07-24";"CN";2008;1996;"1996-11-25";12;NA;0;0;1;TRUE;0;2172;94;87;2,59212595028571;4564;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";5037;5037
"1971";4163;4952;0;"T";"JC";6555;"A";"2008-07-24";"CN";2008;2006;"2006-10-14";2;NA;0;0;1;TRUE;0;2172;90;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";694;694
"1972";4164;3595;0;"T";"JC";6556;"A";"2008-07-24";"CN";2008;2005;"2005-08-31";3;NA;0;0;1;TRUE;0;2172;89;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";5136;4770
"1973";4165;5077;0;"T";"JC";6557;"A";"2008-07-25";"CN";2008;2007;"2007-04-26";1;NA;0;0;1;TRUE;1;2175;71;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";NA;5271
"1974";4166;5145;1;"T";"DLG";6558;"A";"2008-07-25";"CN";2008;2007;"2007-09-01";1;NA;1;0;2;TRUE;0;2175;173;87;2,59212595028571;4603;"AB";NA;"2008-07-10";"2008-09-07";2008;"Sub";1105;1105
"1975";4167;3457;0;"T";"JC";6559;"A";"2008-07-25";"CN";2008;2005;"2005-04-15";3;NA;0;0;1;TRUE;1;2175;89;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";1241;1241
"1976";4168;3517;0;"T";"JC";6560;"A";"2008-07-25";"CN";2008;2005;"2005-08-05";3;NA;0;0;1;TRUE;0;2175;168;87;2,59212595028571;4600;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";2613;2613
"1977";4175;1897;0;"T";"JC";6567;"A";"2008-07-26";"CN";2008;2003;"2003-09-17";5;NA;0;0;1;TRUE;1;2178;67;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";2375;2375
"1978";4177;1742;0;"T";"JC";6569;"A";"2008-07-26";"CN";2008;2002;"2002-07-28";6;NA;0;0;1;TRUE;1;2178;71;87;2,59212595028571;4547;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";2233;2233
"1979";4182;1752;0;"T";"JC";6574;"A";"2008-07-29";"CN";2008;2002;"2002-08-18";6;NA;0;0;1;TRUE;1;2372;47;87;2,59212595028571;4528;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";2945;2945
"1980";4183;5169;1;"T";"JC";6575;"A";"2008-07-29";"CN";2008;2007;"2007-10-26";1;NA;1;0;1;TRUE;1;2372;53;87;2,59212595028571;4532;"ABX";NA;"2008-07-10";"2008-09-07";2008;"Sub";1050;1050
"1981";4184;5137;0;"T";"JC";6576;"A";"2008-07-29";"CN";2008;2007;"2007-08-24";1;NA;0;0;1;TRUE;0;2372;68;87;2,59212595028571;4544;"SEEN1";NA;"2008-07-10";"2008-09-07";2008;"Sub";380;380
"1982";4185;5125;0;"T";"DLG";6577;"A";"2008-07-29";"CN";2008;2007;"2007-08-20";1;NA;0;0;2;TRUE;0;2372;47;87;2,59212595028571;4528;"ABX";NA;"2008-07-10";"2008-09-07";2008;"Sub";2602;2388
"1983";4186;4860;0;"T";"JC";6578;"A";"2008-07-29";"CN";2008;2006;"2006-05-11";2;NA;0;0;1;TRUE;1;2372;480;87;2,59212595028571;4613;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";NA;5970
"1984";4187;2985;0;"T";"JC";6579;"A";"2008-07-29";"CN";2008;2003;"2003-11-07";5;NA;0;0;1;TRUE;0;2372;47;87;2,59212595028571;4528;"H";NA;"2008-07-10";"2008-09-07";2008;"Sub";2499;2499
"1985";4188;1669;0;"T";"JC";6580;"A";"2008-07-29";"CN";2008;2001;"2001-07-24";7;NA;0;0;1;TRUE;0;2372;67;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";5180;4972
"1986";4189;1765;0;"T";"JC";6581;"A";"2008-07-29";"CN";2008;2002;"2002-06-10";6;NA;0;0;1;TRUE;0;2372;47;87;2,59212595028571;4528;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";NA;3401
"1987";4190;1774;0;"T";"JC";6582;"A";"2008-07-29";"CN";2008;2002;"2002-10-29";6;NA;0;0;1;TRUE;1;2372;71;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";2140;2140
"1988";4191;4971;0;"T";"JC";6583;"A";"2008-07-30";"CN";2008;2006;"2006-11-25";2;NA;0;0;1;TRUE;0;2182;67;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";2656;2501
"1989";4192;5144;0;"T";"JC";6584;"A";"2008-07-30";"CN";2008;2007;"2007-08-27";1;NA;0;0;1;TRUE;1;2182;51;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";NA;1497
"1990";4198;5079;0;"T";"JC";6590;"A";"2008-08-01";"CN";2008;2006;"2006-07-26";2;NA;0;0;1;TRUE;0;2185;62;87;2,59212595028571;4540;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";1150;1150
"1991";4199;1553;0;"T";"JC";6591;"A";"2008-08-01";"CN";2008;1999;"1999-10-02";9;NA;0;0;1;TRUE;1;2185;51;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";3821;3821
"1992";4201;5162;0;"T";"JC";6593;"A";"2008-08-05";"CN";2008;2007;"2007-01-15";1;NA;0;0;1;TRUE;0;2189;174;87;2,59212595028571;4604;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";4268;3901
"1993";4206;5155;0;"T";"JC";6598;"A";"2008-08-07";"CN";2008;2007;"2007-09-07";1;NA;0;0;1;TRUE;0;2375;169;87;2,59212595028571;NA;NA;NA;NA;NA;NA;"Sub";1099;1099
"1994";4207;5076;0;"T";"JC";6599;"A";"2008-08-07";"CN";2008;2007;"2007-04-22";1;NA;0;0;1;TRUE;1;2375;169;87;2,59212595028571;4601;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";1237;1237
"1995";4208;1682;0;"T";"JC";6600;"A";"2008-08-07";"CN";2008;2001;"2001-12-10";7;NA;0;0;1;TRUE;1;2375;165;87;2,59212595028571;4598;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";2463;2463
"1996";4209;1043;0;"T";"JC";6601;"A";"2008-08-07";"CN";2008;1995;"1995-07-16";13;NA;0;0;1;TRUE;0;2375;165;87;2,59212595028571;4598;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";5360;5360
"1997";4213;1412;0;"T";"JC";6605;"A";"2008-08-08";"CN";2008;1998;"1998-06-22";10;NA;0;0;1;TRUE;1;2193;129;87;2,59212595028571;4586;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";4463;4463
"1998";4214;5173;0;"T";"JC";6606;"A";"2008-08-08";"CN";2008;2007;"2007-06-03";1;NA;0;0;1;TRUE;0;2193;129;87;2,59212595028571;4586;"ABX";NA;"2008-07-10";"2008-09-07";2008;"Sub";3937;3561
"1999";4215;1678;0;"T";"JC";6607;"A";"2008-08-08";"CN";2008;2002;"2002-07-21";6;NA;0;0;1;TRUE;0;2193;129;87;2,59212595028571;4586;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";4244;4089
"2000";4218;3641;0;"T";"JC";6611;"A";"2008-08-09";"CN";2008;2005;"2005-10-01";3;NA;0;0;1;TRUE;0;2195;126;87;2,59212595028571;4583;"H";NA;"2008-07-10";"2008-09-07";2008;"Sub";1249;1249
"2001";4229;1868;0;"T";"JC";6622;"A";"2008-08-11";"CN";2008;2003;"2003-08-09";5;NA;0;0;1;TRUE;1;2198;46;87;2,59212595028571;4527;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";5889;5523
"2002";4234;5160;0;"T";"JC";6627;"A";"2008-08-12";"CN";2008;2007;"2007-10-13";1;NA;0;0;1;TRUE;0;2199;53;87;2,59212595028571;4532;"SEEN1";NA;"2008-07-10";"2008-09-07";2008;"Sub";1814;1814
"2003";4236;4970;0;"T";"JC";6629;"A";"2008-08-12";"CN";2008;2006;"2006-11-25";2;NA;0;0;1;TRUE;0;2199;479;87;2,59212595028571;4614;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";1210;1210
"2004";4238;1361;0;"T";"JC";6633;"A";"2008-08-13";"CN";2008;1998;"1998-08-20";10;NA;0;0;1;TRUE;0;2379;51;87;2,59212595028571;4531;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";4229;4229
"2005";4239;4904;0;"T";"JC";6634;"A";"2008-08-13";"CN";2008;2006;"2006-08-20";2;NA;0;0;1;TRUE;0;2379;43;87;2,59212595028571;4525;"AB";NA;"2008-07-10";"2008-09-07";2008;"Sub";3327;3119
"2006";4243;2988;0;"T";"JC";6639;"A";"2008-08-14";"CN";2008;2004;"2004-03-07";4;NA;0;0;1;TRUE;1;2381;14;87;2,59212595028571;4506;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";2378;2378
"2007";4244;3464;0;"T";"JC";6640;"A";"2008-08-14";"CN";2008;2004;"2004-10-22";4;NA;0;0;1;TRUE;1;2381;45;87;2,59212595028571;4526;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";1416;1416
"2008";4245;5140;0;"T";"JC";6641;"A";"2008-08-14";"CN";2008;2007;"2007-08-27";1;NA;0;0;1;TRUE;0;2381;43;87;2,59212595028571;4525;"AB";NA;"2008-07-10";"2008-09-07";2008;"Sub";753;753
"2009";4248;4872;0;"T";"JC";6644;"A";"2008-08-16";"CN";2008;2006;"2006-04-30";2;NA;0;0;1;TRUE;1;2201;95;87;2,59212595028571;4565;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";4528;4161
"2010";4249;1394;0;"T";"JC";6645;"A";"2008-08-18";"CN";2008;1998;"1998-08-08";10;NA;0;0;1;TRUE;1;2202;100;87;2,59212595028571;4569;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";4241;4241
"2011";4250;1708;0;"T";"JC";6646;"A";"2008-08-18";"CN";2008;2001;"2001-12-20";7;NA;0;0;1;TRUE;1;2202;98;87;2,59212595028571;4567;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";6120;5753
"2012";4251;1801;1;"T";"JC";6647;"A";"2008-08-19";"CN";2008;2002;"2002-12-12";6;NA;1;0;1;TRUE;1;2203;138;87;2,59212595028571;4590;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";4100;3945
"2013";4252;3606;0;"T";"JC";6648;"A";"2008-08-19";"CN";2008;2005;"2005-08-16";3;NA;0;0;1;TRUE;0;2203;100;87;2,59212595028571;4569;"ABX";"KLB";"2008-07-10";"2008-09-07";2008;"Sub";3122;2967
"2014";4253;3451;0;"T";"JC";6649;"A";"2008-08-19";"CN";2008;2005;"2005-04-13";3;NA;0;0;1;TRUE;0;2203;138;87;2,59212595028571;4590;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";4718;4342
"2015";4254;3002;0;"T";"JC";6650;"A";"2008-08-19";"CN";2008;2003;"2003-12-01";5;NA;0;0;1;TRUE;0;2203;135;87;2,59212595028571;4588;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";3746;3591
"2016";4258;1581;0;"T";"JC";6654;"A";"2008-08-20";"CN";2008;2000;"2000-04-06";8;NA;0;0;1;TRUE;1;2384;135;87;2,59212595028571;4588;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";3253;3253
"2017";4259;3574;0;"T";"JC";6655;"A";"2008-08-20";"CN";2008;2005;"2005-08-17";3;NA;0;0;1;TRUE;0;2384;137;87;2,59212595028571;4589;"BrF";NA;"2008-07-10";"2008-09-07";2008;"Dom";3857;3857
"2018";4260;4866;0;"T";"JC";6656;"A";"2008-08-20";"CN";2008;2005;"2005-11-22";3;NA;0;0;1;TRUE;1;2384;137;87;2,59212595028571;4589;"BrM";NA;"2008-07-10";"2008-09-07";2008;"Dom";2869;2654
"2019";4261;5080;0;"T";"JC";6657;"A";"2008-08-20";"CN";2008;2007;"2007-04-28";1;NA;0;0;1;TRUE;0;2384;135;87;2,59212595028571;4588;"SEEN1";NA;"2008-07-10";"2008-09-07";2008;"Sub";1056;1056
