"","BirdID","chickyear","ars","NestID","sex","birthyear","birthday","parent_age","lifespan","minrepro","maxrepro","minreproage","maxreproage","FieldPeriodID","Status","BreedGroupID","TerritoryID","Island","PeriodStart","PeriodEnd","PeriodYear","newstat","Year","TerritoryNumber","TQ","TQcorrected","flno","newlifespan"
"3034",3699,2013,1,NA,0,2005,"2005-10-08",8,4540,2008,2013,3,8,118,"BrF",5944,169,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,112,52440.0446,52440.0446,40,4164
"3035",3699,2014,0,NA,0,2005,"2005-10-08",9,4540,2008,2013,3,8,124,"BrF",6412,169,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,112,14165.69182,14165.69182,152,4164
"3036",3699,2011,0,NA,0,2005,"2005-10-08",6,4540,2008,2013,3,8,105,"BrF",5170,169,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,112,23984.88371,23984.88371,103,4164
"3037",3699,2017,0,NA,0,2005,"2005-10-08",12,4540,2008,2013,3,8,161,"BrF",7710,169,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,4164
"3038",3699,2012,0,NA,0,2005,"2005-10-08",7,4540,2008,2013,3,8,112,"BrF",5766,169,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,4164
"3039",4803,2012,1,NA,0,2005,"2005-12-17",7,2999,2012,2012,7,7,112,"BrF",5745,121,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,2844
"3040",4803,2009,0,NA,0,2005,"2005-12-17",4,2999,2012,2012,7,7,90,"BrF",4146,121,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,83,10297.30566,10297.30566,98,2844
"3041",4803,2011,0,NA,0,2005,"2005-12-17",6,2999,2012,2012,7,7,105,"BrF",5150,121,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,83,11828.00249,11828.00249,103,2844
"3042",4803,2008,0,NA,0,2005,"2005-12-17",3,2999,2012,2012,7,7,85,"BrF",4400,121,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,2844
"3043",4803,2007,0,NA,0,2005,"2005-12-17",2,2999,2012,2012,7,7,77,"BrF",3964,121,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,2844
"3044",4803,2013,0,NA,0,2005,"2005-12-17",8,2999,2012,2012,7,7,118,"BrF",5923,121,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,83,21091.70363,21091.70363,40,2844
"3045",4803,2010,0,NA,0,2005,"2005-12-17",5,2999,2012,2012,7,7,103,"BrF",5560,121,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,2844
"3046",4803,2006,0,NA,0,2005,"2005-12-17",1,2999,2012,2012,7,7,75,"H",3807,63,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,46,29234.19744,29234.19744,108,2844
"3047",4829,2007,0,NA,1,2006,"2006-04-23",1,1426,2009,2009,3,3,77,"ABX",3878,1,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,1426
"3048",4829,2010,0,NA,1,2006,"2006-04-23",4,1426,2009,2009,3,3,103,"BrM",5484,3,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,1426
"3049",4829,2008,0,NA,1,2006,"2006-04-23",2,1426,2009,2009,3,3,85,"ABX",4312,1,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,1426
"3050",4829,2009,2,NA,1,2006,"2006-04-23",3,1426,2009,2009,3,3,90,"BrM",4063,3,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,2,7097.95063,7097.95063,98,1426
"3051",4829,2006,0,NA,1,2006,"2006-04-23",0,1426,2009,2009,3,3,75,"OFL",3760,1,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,1,10525.18056,10525.18056,108,1426
"3052",4854,2007,0,NA,1,2006,"2006-05-03",1,2707,2010,2012,4,6,77,"ABX",3882,5,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,2492
"3053",4854,2006,0,NA,1,2006,"2006-05-03",0,2707,2010,2012,4,6,75,"OFL",3764,5,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,3.1,29498.92328,29498.92328,108,2492
"3054",4854,2011,0,NA,1,2006,"2006-05-03",5,2707,2010,2012,4,6,105,"BrM",5177,478,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,127,56925.12613,56925.12613,103,2492
"3055",4854,2010,1,NA,1,2006,"2006-05-03",4,2707,2010,2012,4,6,103,"BrM",6217,478,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,2492
"3056",4854,2012,2,NA,1,2006,"2006-05-03",6,2707,2010,2012,4,6,112,"BrM",5776,478,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,2492
"3057",4854,2013,0,NA,1,2006,"2006-05-03",7,2707,2010,2012,4,6,118,"BrM",5954,478,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,127,15685.54724,15685.54724,40,2492
"3058",4854,2009,0,NA,1,2006,"2006-05-03",3,2707,2010,2012,4,6,90,"BrM",4177,478,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,127,2987.288156,2987.288156,98,2492
"3059",4854,2008,0,NA,1,2006,"2006-05-03",2,2707,2010,2012,4,6,85,"BrM",4432,478,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,2492
"3060",4860,2008,0,NA,1,2006,"2006-05-11",2,NA,2009,2019,3,13,85,"BrM",4434,480,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,5970
"3061",4860,2013,0,NA,1,2006,"2006-05-11",7,NA,2009,2019,3,13,118,"BrM",5955,480,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,129,8770.411995,8770.411995,40,5970
"3062",4860,2011,1,NA,1,2006,"2006-05-11",5,NA,2009,2019,3,13,105,"BrM",5178,480,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,129,23302.21402,23302.21402,103,5970
"3063",4860,2012,1,NA,1,2006,"2006-05-11",6,NA,2009,2019,3,13,112,"BrM",5777,480,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,5970
"3064",4860,2006,0,NA,1,2006,"2006-05-11",0,NA,2009,2019,3,13,75,"H",3799,54,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,38,7373.786082,7373.786082,108,5970
"3065",4860,2007,0,NA,1,2006,"2006-05-11",1,NA,2009,2019,3,13,77,"NSA",3917,54,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,5970
"3066",4860,2016,0,NA,1,2006,"2006-05-11",10,NA,2009,2019,3,13,144,"BrM",7415,480,"CN","2016-02-02","2016-03-09",2016,"Dom",2016,129,18621.86279,18621.86279,52,5970
"3067",4860,2009,3,NA,1,2006,"2006-05-11",3,NA,2009,2019,3,13,90,"BrM",4179,480,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,129,10423.48107,10423.48107,98,5970
"3068",4860,2010,1,NA,1,2006,"2006-05-11",4,NA,2009,2019,3,13,103,"BrM",5591,480,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,5970
"3069",4860,2014,1,NA,1,2006,"2006-05-11",8,NA,2009,2019,3,13,124,"BrM",6458,480,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,129,9358.249816,9358.249816,152,5970
"3070",4860,2017,1,NA,1,2006,"2006-05-11",11,NA,2009,2019,3,13,161,"BrM",7719,480,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,5970
"3071",4860,2015,2,NA,1,2006,"2006-05-11",9,NA,2009,2019,3,13,139,"BrM",6900,480,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,129,2267.580137,2267.580137,131,5970
"3072",4860,2018,1,NA,1,2006,"2006-05-11",12,NA,2009,2019,3,13,166,"BrM",7859,480,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,129,20626.73117,20626.73117,95,5970
"3073",4860,2021,0,NA,1,2006,"2006-05-11",15,NA,2009,2019,3,13,175,"BrM",8551,480,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,129,16917.68158,16917.68158,62,5970
"3074",4860,2019,1,NA,1,2006,"2006-05-11",13,NA,2009,2019,3,13,171,"BrM",8170,480,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,129,11045.08877,11045.08877,39,5970
"3075",4860,2022,0,NA,1,2006,"2006-05-11",16,NA,2009,2019,3,13,177,"BrM",8710,480,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,129,13935.43002,13935.43002,55,5970
"3076",4860,2020,0,NA,1,2006,"2006-05-11",14,NA,2009,2019,3,13,174,"BrM",8369,480,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,5970
"3077",4861,2008,0,NA,0,2006,"2006-07-14",2,NA,2013,2017,7,11,85,"ABX",4369,75,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,4819
"3078",4861,2009,0,NA,0,2006,"2006-07-14",3,NA,2013,2017,7,11,90,"BrF",4162,159,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,103.1,18761.31781,18761.31781,98,4819
"3079",4861,2018,0,NA,0,2006,"2006-07-14",12,NA,2013,2017,7,11,166,"BrF",7850,159,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,103.1,32432.59785,32432.59785,95,4819
"3080",4861,2007,0,NA,0,2006,"2006-07-14",1,NA,2013,2017,7,11,77,"AB",3934,75,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,4819
"3081",4861,2010,0,NA,0,2006,"2006-07-14",4,NA,2013,2017,7,11,103,"BrF",5576,159,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4819
"3082",4861,2011,0,NA,0,2006,"2006-07-14",5,NA,2013,2017,7,11,105,"BrF",5081,159,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,103.1,21570.50586,21570.50586,103,4819
"3083",4861,2012,0,NA,0,2006,"2006-07-14",6,NA,2013,2017,7,11,112,"BrF",5761,159,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,4819
"3084",4861,2015,0,NA,0,2006,"2006-07-14",9,NA,2013,2017,7,11,139,"BrF",6803,159,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,103.1,33387.77366,33387.77366,131,4819
"3085",4861,2016,0,NA,0,2006,"2006-07-14",10,NA,2013,2017,7,11,144,"BrF",7402,159,"CN","2016-02-02","2016-03-09",2016,"Dom",2016,103.1,5785.124618,5785.124618,52,4819
"3086",4861,2019,0,NA,0,2006,"2006-07-14",13,NA,2013,2017,7,11,171,"BrF",8159,159,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,103.1,3934.745819,3934.745819,39,4819
"3087",4861,2017,1,NA,0,2006,"2006-07-14",11,NA,2013,2017,7,11,161,"BrF",7706,159,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,4819
"3088",4861,2013,1,NA,0,2006,"2006-07-14",7,NA,2013,2017,7,11,118,"BrF",5939,159,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,103.1,12204.89039,12204.89039,40,4819
"3089",4861,2014,1,NA,0,2006,"2006-07-14",8,NA,2013,2017,7,11,124,"BrF",6542,159,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,103.1,21435.45518,21435.45518,152,4819
"3090",4863,2007,0,NA,0,2006,"2006-04-18",1,1606,2010,2010,4,4,77,"NSA",3971,134,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,1606
"3091",4863,2010,2,NA,0,2006,"2006-04-18",4,1606,2010,2010,4,4,103,"BrF",5494,15,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,1606
"3092",4863,2009,0,NA,0,2006,"2006-04-18",3,1606,2010,2010,4,4,90,"BrF",4073,15,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,10,5024.077265,5024.077265,98,1606
"3093",4863,2008,0,NA,0,2006,"2006-04-18",2,1606,2010,2010,4,4,85,"NSA",4407,134,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,1606
"3094",4863,2006,0,NA,0,2006,"2006-04-18",0,1606,2010,2010,4,4,75,"OFL",3854,134,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,92,9880.374986,9880.374986,108,1606
"3095",4866,2009,1,NA,1,2005,"2005-11-22",4,2869,2008,2011,3,6,90,"BrM",4155,137,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,93,39576.92969,39576.92969,98,2654
"3096",4866,2007,0,NA,1,2005,"2005-11-22",2,2869,2008,2011,3,6,77,"SEEN1",3972,135,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,2654
"3097",4866,2008,1,NA,1,2005,"2005-11-22",3,2869,2008,2011,3,6,85,"BrM",4409,137,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,2654
"3098",4866,2011,1,NA,1,2005,"2005-11-22",6,2869,2008,2011,3,6,105,"BrM",5160,137,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,93,18924.05562,18924.05562,103,2654
"3099",4866,2013,0,NA,1,2005,"2005-11-22",8,2869,2008,2011,3,6,118,"BrM",5932,137,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,93,13546.47019,13546.47019,40,2654
"3100",4866,2006,0,NA,1,2005,"2005-11-22",1,2869,2008,2011,3,6,75,"ABX",3855,135,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,92.1,8903.717018,8903.717018,108,2654
"3101",4866,2012,0,NA,1,2005,"2005-11-22",7,2869,2008,2011,3,6,112,"BrM",5754,137,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,2654
"3102",4866,2010,0,NA,1,2005,"2005-11-22",5,2869,2008,2011,3,6,103,"BrM",5569,137,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,2654
"3103",4868,2008,0,NA,0,2006,"2006-04-21",2,1603,2009,2009,3,3,85,"FLOAT",4438,NA,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,1603
"3104",4868,2009,2,NA,0,2006,"2006-04-21",3,1603,2009,2009,3,3,90,"BrF",4153,134,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,92,13372.15844,13372.15844,98,1603
"3105",4868,2006,0,NA,0,2006,"2006-04-21",0,1603,2009,2009,3,3,75,"OFL",3776,23,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,17,27303.25167,27303.25167,108,1603
"3106",4868,2007,0,NA,0,2006,"2006-04-21",1,1603,2009,2009,3,3,77,"BrF",3971,134,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,1603
"3107",4868,2010,0,NA,0,2006,"2006-04-21",4,1603,2009,2009,3,3,103,"BrF",5567,134,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,1603
"3108",4871,2006,0,NA,0,2006,"2006-04-29",0,1595,2009,2009,3,3,75,"OFL",3814,72,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,50.1,11505.14928,11505.14928,108,1595
"3109",4871,2007,0,NA,0,2006,"2006-04-29",1,1595,2009,2009,3,3,77,"ABX",3932,72,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,1595
"3110",4871,2008,0,NA,0,2006,"2006-04-29",2,1595,2009,2009,3,3,85,"BrF",4434,480,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,1595
"3111",4871,2009,2,NA,0,2006,"2006-04-29",3,1595,2009,2009,3,3,90,"BrF",4179,480,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,129,10423.48107,10423.48107,98,1595
"3112",4871,2010,0,NA,0,2006,"2006-04-29",4,1595,2009,2009,3,3,103,"BrF",5591,480,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,1595
"3113",4872,2012,1,NA,1,2006,"2006-04-30",6,4528,2009,2016,3,10,112,"BrM",5732,95,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,4161
"3114",4872,2014,2,NA,1,2006,"2006-04-30",8,4528,2009,2016,3,10,124,"BrM",6414,95,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,64,47785.62673,47785.62673,152,4161
"3115",4872,2007,0,NA,1,2006,"2006-04-30",1,4528,2009,2016,3,10,77,"ABX",3962,116,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,4161
"3116",4872,2015,1,NA,1,2006,"2006-04-30",9,4528,2009,2016,3,10,139,"BrM",6806,95,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,64,4819.459948,4819.459948,131,4161
"3117",4872,2009,2,NA,1,2006,"2006-04-30",3,4528,2009,2016,3,10,90,"BrM",4132,95,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,64,14740.14505,14740.14505,98,4161
"3118",4872,2010,0,NA,1,2006,"2006-04-30",4,4528,2009,2016,3,10,103,"BrM",5547,95,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4161
"3119",4872,2006,0,NA,1,2006,"2006-04-30",0,4528,2009,2016,3,10,75,"OFL",3845,116,"CN","2006-06-12","2006-09-02",2006,"Sub",2006,81,15598.95477,15598.95477,108,4161
"3120",4872,2017,0,NA,1,2006,"2006-04-30",11,4528,2009,2016,3,10,161,"BrM",7680,95,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,4161
"3121",4872,2008,0,NA,1,2006,"2006-04-30",2,4528,2009,2016,3,10,85,"BrM",4385,95,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,4161
"3122",4872,2011,0,NA,1,2006,"2006-04-30",5,4528,2009,2016,3,10,105,"BrM",5139,95,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,64,42237.71861,42237.71861,103,4161
"3123",4872,2013,0,NA,1,2006,"2006-04-30",7,4528,2009,2016,3,10,118,"BrM",5910,95,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,64,34427.1477,34427.1477,40,4161
"3124",4872,2016,1,NA,1,2006,"2006-04-30",10,4528,2009,2016,3,10,144,"BrM",7373,95,"CN","2016-02-02","2016-03-09",2016,"Dom",2016,64,7876.988608,7876.988608,52,4161
"3125",4873,2007,0,NA,1,2005,"2005-12-09",2,804,2006,2006,1,1,77,"BrM",3995,407,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,804
"3126",4873,2008,0,NA,1,2005,"2005-12-09",3,804,2006,2006,1,1,85,"BrM",4431,407,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,804
"3127",4873,2006,1,NA,1,2005,"2005-12-09",1,804,2006,2006,1,1,75,"BrM",3877,407,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,126,10457.42406,10457.42406,108,804
"3128",4883,2009,1,NA,0,2006,"2006-08-06",3,2767,2009,2010,3,4,90,"BrF",4171,177,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,120,48044.17226,48044.17226,98,2612
"3129",4883,2010,1,NA,0,2006,"2006-08-06",4,2767,2009,2010,3,4,103,"BrF",5585,177,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,2612
"3130",4883,2012,0,NA,0,2006,"2006-08-06",6,2767,2009,2010,3,4,112,"BrF",5770,177,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,2612
"3131",4883,2007,0,NA,0,2006,"2006-08-06",1,2767,2009,2010,3,4,77,"ABX",3948,93,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,2612
"3132",4883,2013,0,NA,0,2006,"2006-08-06",7,2767,2009,2010,3,4,118,"BrF",5948,177,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,120,35556.68744,35556.68744,40,2612
"3133",4883,2008,0,NA,0,2006,"2006-08-06",2,2767,2009,2010,3,4,85,"NSA",4426,177,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,2612
"3134",4883,2011,0,NA,0,2006,"2006-08-06",5,2767,2009,2010,3,4,105,"BrF",5173,177,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,120,10037.76214,10037.76214,103,2612
"3135",4885,2012,1,NA,0,2006,"2006-08-05",6,NA,2012,2012,6,6,112,"BrF",5759,155,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,5704
"3136",4885,2017,0,NA,0,2006,"2006-08-05",11,NA,2012,2012,6,6,161,"BrF",7704,155,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,5704
"3137",4885,2018,0,NA,0,2006,"2006-08-05",12,NA,2012,2012,6,6,166,"BrF",7936,155,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,101.1,25680.67457,25680.67457,95,5704
"3138",4885,2007,0,NA,0,2006,"2006-08-05",1,NA,2012,2012,6,6,77,"ABX",3892,20,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,5704
"3139",4885,2008,0,NA,0,2006,"2006-08-05",2,NA,2012,2012,6,6,85,"BrF",4415,155,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,5704
"3140",4885,2009,0,NA,0,2006,"2006-08-05",3,NA,2012,2012,6,6,90,"BrF",4160,155,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,101.1,53990.43169,53990.43169,98,5704
"3141",4885,2010,0,NA,0,2006,"2006-08-05",4,NA,2012,2012,6,6,103,"BrF",5574,155,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,5704
"3142",4885,2011,0,NA,0,2006,"2006-08-05",5,NA,2012,2012,6,6,105,"BrF",5164,155,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,101.1,7653.520938,7653.520938,103,5704
"3143",4885,2013,0,NA,0,2006,"2006-08-05",7,NA,2012,2012,6,6,118,"BrF",5937,155,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,101.1,18853.46734,18853.46734,40,5704
"3144",4885,2014,0,NA,0,2006,"2006-08-05",8,NA,2012,2012,6,6,124,"BrF",6541,155,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,101.1,50096.39179,50096.39179,152,5704
"3145",4885,2015,0,NA,0,2006,"2006-08-05",9,NA,2012,2012,6,6,139,"BrF",6891,155,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,101.1,4173.544942,4173.544942,131,5704
"3146",4885,2016,0,NA,0,2006,"2006-08-05",10,NA,2012,2012,6,6,144,"BrF",7400,155,"CN","2016-02-02","2016-03-09",2016,"Dom",2016,101.1,1494.450251,1494.450251,52,5704
"3147",4885,2019,0,NA,0,2006,"2006-08-05",13,NA,2012,2012,6,6,171,"BrF",8158,155,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,101.1,5407.972122,5407.972122,39,5704
"3148",4885,2020,0,NA,0,2006,"2006-08-05",14,NA,2012,2012,6,6,174,"BrF",8342,155,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,5704
"3149",4885,2021,0,NA,0,2006,"2006-08-05",15,NA,2012,2012,6,6,175,"BrF",8538,155,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,101.1,80366.00688,80366.00688,62,5704
"3150",4885,2022,0,NA,0,2006,"2006-08-05",16,NA,2012,2012,6,6,177,"BrF",8698,155,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,101.1,37831.31448,37831.31448,55,5704
"3151",4888,2009,1,NA,1,2006,"2006-08-15",3,1874,2009,2011,3,5,90,"BrM",4118,76,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,52,18742.25858,18742.25858,98,1874
"3152",4888,2011,1,NA,1,2006,"2006-08-15",5,1874,2009,2011,3,5,105,"SEEN1",5185,111,"CN","2011-06-25","2011-10-02",2011,"Sub",2011,77.1,73384.71467,73384.71467,103,1874
"3153",4888,2008,0,NA,1,2006,"2006-08-15",2,1874,2009,2011,3,5,85,"B",4371,77,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,1874
"3154",4888,2010,1,NA,1,2006,"2006-08-15",4,1874,2009,2011,3,5,103,"BrM",5535,77,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,1874
"3155",4888,2007,0,NA,1,2006,"2006-08-15",1,1874,2009,2011,3,5,77,"ABX",3939,81,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,1874
"3156",4890,2007,0,NA,1,2006,"2006-08-14",1,3333,2011,2014,5,8,77,"ABX",3895,24,"CN","2007-01-06","2007-01-29",2007,"Sub",NA,NA,NA,NA,74,3125
"3157",4890,2010,0,NA,1,2006,"2006-08-14",4,3333,2011,2014,5,8,103,"BrM",5508,39,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,3125
"3158",4890,2012,0,NA,1,2006,"2006-08-14",6,3333,2011,2014,5,8,112,"BrM",5692,39,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,3125
"3159",4890,2008,0,NA,1,2006,"2006-08-14",2,3333,2011,2014,5,8,85,"ABX",4330,24,"CN","2008-01-08","2008-02-21",2008,"Sub",NA,NA,NA,NA,58,3125
"3160",4890,2011,1,NA,1,2006,"2006-08-14",5,3333,2011,2014,5,8,105,"BrM",5085,39,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,28.1,42700.41813,42700.41813,103,3125
"3161",4890,2015,0,NA,1,2006,"2006-08-14",9,3333,2011,2014,5,8,139,"BrM",6845,39,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,28.1,4879.542483,4879.542483,131,3125
"3162",4890,2009,0,NA,1,2006,"2006-08-14",3,3333,2011,2014,5,8,90,"BrM",4089,39,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,28.1,3836.344744,3836.344744,98,3125
"3163",4890,2013,1,NA,1,2006,"2006-08-14",7,3333,2011,2014,5,8,118,"BrM",5662,39,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,28.1,15242.08392,15242.08392,40,3125
"3164",4890,2014,3,NA,1,2006,"2006-08-14",8,3333,2011,2014,5,8,124,"BrM",6439,39,"CN","2014-01-19","2014-03-04",2014,"Dom",2014,28.1,21329.44229,21329.44229,152,3125
"3165",4892,2008,0,NA,1,2006,"2006-08-14",2,2759,2013,2013,7,7,85,"BrM",4424,173,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,2604
"3166",4892,2012,0,NA,1,2006,"2006-08-14",6,2759,2013,2013,7,7,112,"BrM",5768,173,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,2604
"3167",4892,2010,0,NA,1,2006,"2006-08-14",4,2759,2013,2013,7,7,103,"BrM",5583,173,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,2604
"3168",4892,2013,1,NA,1,2006,"2006-08-14",7,2759,2013,2013,7,7,118,"BrM",5946,173,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,116,20040.9532,20040.9532,40,2604
"3169",4892,2011,0,NA,1,2006,"2006-08-14",5,2759,2013,2013,7,7,105,"BrM",5083,173,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,116,27315.92288,27315.92288,103,2604
"3170",4892,2009,0,NA,1,2006,"2006-08-14",3,2759,2013,2013,7,7,90,"BrM",4169,173,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,116,47927.81231,47927.81231,98,2604
